Some weights of GPT2ForSequenceClassification were not initialized from the model checkpoint at gpt2 and are newly initialized: ['score.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
EPOCH 0
--------------
Step[25] | Loss at layer 0[0.6928749084472656] | Lr[5e-05]
Step[75] | Loss at layer 11[1.5504893064498901] | Lr[5e-05]
Step[75] | Loss at layer 12[0.9465545415878296] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[100] | Loss at layer 0[0.6943396329879761] | Lr[5e-05]
Step[100] | Loss at layer 1[0.6895544528961182] | Lr[5e-05]
Step[100] | Loss at layer 2[0.6817132234573364] | Lr[5e-05]
Step[100] | Loss at layer 3[0.7327440977096558] | Lr[5e-05]
Step[100] | Loss at layer 4[0.7379292845726013] | Lr[5e-05]
Step[100] | Loss at layer 5[0.745596170425415] | Lr[5e-05]
Step[100] | Loss at layer 6[0.7246635556221008] | Lr[5e-05]
Step[100] | Loss at layer 7[0.7209928035736084] | Lr[5e-05]
Step[100] | Loss at layer 8[0.86720871925354] | Lr[5e-05]
Step[100] | Loss at layer 9[1.0290967226028442] | Lr[5e-05]
Step[100] | Loss at layer 10[1.066129207611084] | Lr[5e-05]
Step[100] | Loss at layer 11[1.4372668266296387] | Lr[5e-05]
Step[100] | Loss at layer 12[0.884010374546051] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[125] | Loss at layer 0[0.6901454925537109] | Lr[5e-05]
Step[125] | Loss at layer 1[0.6893413662910461] | Lr[5e-05]
Step[125] | Loss at layer 2[0.6707804203033447] | Lr[5e-05]
Step[125] | Loss at layer 3[0.7140762805938721] | Lr[5e-05]
Step[125] | Loss at layer 4[0.7135478854179382] | Lr[5e-05]
Step[125] | Loss at layer 5[0.7401648759841919] | Lr[5e-05]
Step[125] | Loss at layer 6[0.7131364345550537] | Lr[5e-05]
Step[125] | Loss at layer 7[0.6890389919281006] | Lr[5e-05]
Step[125] | Loss at layer 8[0.8630843758583069] | Lr[5e-05]
Step[125] | Loss at layer 9[0.9049599170684814] | Lr[5e-05]
Step[125] | Loss at layer 10[0.9893827438354492] | Lr[5e-05]
Step[125] | Loss at layer 11[1.6280497312545776] | Lr[5e-05]
Step[125] | Loss at layer 12[0.9733259081840515] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[150] | Loss at layer 0[0.6931752562522888] | Lr[5e-05]
Step[150] | Loss at layer 1[0.6777682900428772] | Lr[5e-05]
Step[150] | Loss at layer 2[0.6925206780433655] | Lr[5e-05]
Step[150] | Loss at layer 3[0.7288559079170227] | Lr[5e-05]
Step[150] | Loss at layer 4[0.7383848428726196] | Lr[5e-05]
Step[150] | Loss at layer 5[0.767005443572998] | Lr[5e-05]
Step[150] | Loss at layer 6[0.702046811580658] | Lr[5e-05]
Step[150] | Loss at layer 7[0.7623726725578308] | Lr[5e-05]
Step[150] | Loss at layer 8[0.8216747045516968] | Lr[5e-05]
Step[150] | Loss at layer 9[1.016131043434143] | Lr[5e-05]
Step[150] | Loss at layer 10[0.866240918636322] | Lr[5e-05]
Step[150] | Loss at layer 11[1.4097083806991577] | Lr[5e-05]
Step[150] | Loss at layer 12[0.9202502965927124] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[175] | Loss at layer 0[0.69239342212677] | Lr[5e-05]
Step[175] | Loss at layer 1[0.7022253274917603] | Lr[5e-05]
Step[175] | Loss at layer 2[0.6914908289909363] | Lr[5e-05]
Step[175] | Loss at layer 3[0.7316569089889526] | Lr[5e-05]
Step[175] | Loss at layer 4[0.767534077167511] | Lr[5e-05]
Step[175] | Loss at layer 5[0.7414648532867432] | Lr[5e-05]
Step[175] | Loss at layer 6[0.7071701884269714] | Lr[5e-05]
Step[175] | Loss at layer 7[0.7244669795036316] | Lr[5e-05]
Step[175] | Loss at layer 8[0.8197630047798157] | Lr[5e-05]
Step[175] | Loss at layer 9[0.9410079717636108] | Lr[5e-05]
Step[175] | Loss at layer 10[1.0092520713806152] | Lr[5e-05]
Step[175] | Loss at layer 11[1.1984014511108398] | Lr[5e-05]
Step[175] | Loss at layer 12[0.799267053604126] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[200] | Loss at layer 0[0.6862976551055908] | Lr[5e-05]
Step[200] | Loss at layer 1[0.6754761338233948] | Lr[5e-05]
Step[200] | Loss at layer 2[0.6582105159759521] | Lr[5e-05]
Step[200] | Loss at layer 3[0.7133380770683289] | Lr[5e-05]
Step[200] | Loss at layer 4[0.733331561088562] | Lr[5e-05]
Step[200] | Loss at layer 5[0.7246090769767761] | Lr[5e-05]
Step[200] | Loss at layer 6[0.6800631284713745] | Lr[5e-05]
Step[200] | Loss at layer 7[0.683737576007843] | Lr[5e-05]
Step[200] | Loss at layer 8[0.7850568890571594] | Lr[5e-05]
Step[200] | Loss at layer 9[0.929993212223053] | Lr[5e-05]
Step[200] | Loss at layer 10[0.8902288675308228] | Lr[5e-05]
Step[200] | Loss at layer 11[1.2410770654678345] | Lr[5e-05]
Step[200] | Loss at layer 12[0.8384966254234314] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[225] | Loss at layer 0[0.6902918219566345] | Lr[5e-05]
Step[225] | Loss at layer 1[0.6802341341972351] | Lr[5e-05]
Step[225] | Loss at layer 2[0.6738423109054565] | Lr[5e-05]
Step[225] | Loss at layer 3[0.7078372240066528] | Lr[5e-05]
Step[225] | Loss at layer 4[0.7410764098167419] | Lr[5e-05]
Step[225] | Loss at layer 5[0.7570199370384216] | Lr[5e-05]
Step[225] | Loss at layer 6[0.6899125576019287] | Lr[5e-05]
Step[225] | Loss at layer 7[0.7014802098274231] | Lr[5e-05]
Step[225] | Loss at layer 8[0.799570620059967] | Lr[5e-05]
Step[225] | Loss at layer 9[0.9337736964225769] | Lr[5e-05]
Step[225] | Loss at layer 10[0.8699864149093628] | Lr[5e-05]
Step[225] | Loss at layer 11[1.0509872436523438] | Lr[5e-05]
Step[225] | Loss at layer 12[0.7797291278839111] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[250] | Loss at layer 0[0.6896723508834839] | Lr[5e-05]
Step[250] | Loss at layer 1[0.6741485595703125] | Lr[5e-05]
Step[250] | Loss at layer 2[0.6731985211372375] | Lr[5e-05]
Step[250] | Loss at layer 3[0.6995953917503357] | Lr[5e-05]
Step[250] | Loss at layer 4[0.7054663896560669] | Lr[5e-05]
Step[250] | Loss at layer 5[0.7305241823196411] | Lr[5e-05]
Step[250] | Loss at layer 6[0.6705068349838257] | Lr[5e-05]
Step[250] | Loss at layer 7[0.6712589263916016] | Lr[5e-05]
Step[250] | Loss at layer 8[0.7952463626861572] | Lr[5e-05]
Step[250] | Loss at layer 9[0.850540280342102] | Lr[5e-05]
Step[250] | Loss at layer 10[0.8818650841712952] | Lr[5e-05]
Step[250] | Loss at layer 11[1.0912120342254639] | Lr[5e-05]
Step[250] | Loss at layer 12[0.7971301078796387] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[275] | Loss at layer 0[0.6927262544631958] | Lr[5e-05]
Step[275] | Loss at layer 1[0.6769922375679016] | Lr[5e-05]
Step[275] | Loss at layer 2[0.6848272085189819] | Lr[5e-05]
Step[275] | Loss at layer 3[0.7150256037712097] | Lr[5e-05]
Step[275] | Loss at layer 4[0.6987029910087585] | Lr[5e-05]
Step[275] | Loss at layer 5[0.7527194023132324] | Lr[5e-05]
Step[275] | Loss at layer 6[0.6801753640174866] | Lr[5e-05]
Step[275] | Loss at layer 7[0.6790167093276978] | Lr[5e-05]
Step[275] | Loss at layer 8[0.7747945189476013] | Lr[5e-05]
Step[275] | Loss at layer 9[0.9200519323348999] | Lr[5e-05]
Step[275] | Loss at layer 10[0.7937406897544861] | Lr[5e-05]
Step[275] | Loss at layer 11[1.0773130655288696] | Lr[5e-05]
Step[275] | Loss at layer 12[0.7803535461425781] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[300] | Loss at layer 0[0.689379870891571] | Lr[5e-05]
Step[300] | Loss at layer 1[0.6607005000114441] | Lr[5e-05]
Step[300] | Loss at layer 2[0.6769224405288696] | Lr[5e-05]
Step[300] | Loss at layer 3[0.7078832983970642] | Lr[5e-05]
Step[300] | Loss at layer 4[0.6920109391212463] | Lr[5e-05]
Step[300] | Loss at layer 5[0.7076843976974487] | Lr[5e-05]
Step[300] | Loss at layer 6[0.6796649694442749] | Lr[5e-05]
Step[300] | Loss at layer 7[0.6782795786857605] | Lr[5e-05]
Step[300] | Loss at layer 8[0.7178124189376831] | Lr[5e-05]
Step[300] | Loss at layer 9[0.8925510048866272] | Lr[5e-05]
Step[300] | Loss at layer 10[0.8140338659286499] | Lr[5e-05]
Step[300] | Loss at layer 11[1.0832202434539795] | Lr[5e-05]
Step[300] | Loss at layer 12[0.7785410284996033] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[325] | Loss at layer 0[0.6954277157783508] | Lr[5e-05]
Step[325] | Loss at layer 1[0.681888997554779] | Lr[5e-05]
Step[325] | Loss at layer 2[0.684103786945343] | Lr[5e-05]
Step[325] | Loss at layer 3[0.7210285067558289] | Lr[5e-05]
Step[325] | Loss at layer 4[0.7091906070709229] | Lr[5e-05]
Step[325] | Loss at layer 5[0.7109806537628174] | Lr[5e-05]
Step[325] | Loss at layer 6[0.6674612760543823] | Lr[5e-05]
Step[325] | Loss at layer 7[0.7030717134475708] | Lr[5e-05]
Step[325] | Loss at layer 8[0.7412704825401306] | Lr[5e-05]
Step[325] | Loss at layer 9[0.8943817615509033] | Lr[5e-05]
Step[325] | Loss at layer 10[0.8736864924430847] | Lr[5e-05]
Step[325] | Loss at layer 11[1.0657213926315308] | Lr[5e-05]
Step[325] | Loss at layer 12[0.741046130657196] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[350] | Loss at layer 0[0.6884031295776367] | Lr[5e-05]
Step[350] | Loss at layer 1[0.678881824016571] | Lr[5e-05]
Step[350] | Loss at layer 2[0.6887073516845703] | Lr[5e-05]
Step[350] | Loss at layer 3[0.7077627182006836] | Lr[5e-05]
Step[350] | Loss at layer 4[0.708092987537384] | Lr[5e-05]
Step[350] | Loss at layer 5[0.7067722082138062] | Lr[5e-05]
Step[350] | Loss at layer 6[0.6897894740104675] | Lr[5e-05]
Step[350] | Loss at layer 7[0.6598638892173767] | Lr[5e-05]
Step[350] | Loss at layer 8[0.7280994057655334] | Lr[5e-05]
Step[350] | Loss at layer 9[0.8078384399414062] | Lr[5e-05]
Step[350] | Loss at layer 10[0.7678015828132629] | Lr[5e-05]
Step[350] | Loss at layer 11[1.1065548658370972] | Lr[5e-05]
Step[350] | Loss at layer 12[0.7578830718994141] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[375] | Loss at layer 0[0.6918725967407227] | Lr[5e-05]
Step[375] | Loss at layer 1[0.662339985370636] | Lr[5e-05]
Step[375] | Loss at layer 2[0.6796603798866272] | Lr[5e-05]
Step[375] | Loss at layer 3[0.6890842318534851] | Lr[5e-05]
Step[375] | Loss at layer 4[0.7155440449714661] | Lr[5e-05]
Step[375] | Loss at layer 5[0.6893962621688843] | Lr[5e-05]
Step[375] | Loss at layer 6[0.6591247320175171] | Lr[5e-05]
Step[375] | Loss at layer 7[0.691986620426178] | Lr[5e-05]
Step[375] | Loss at layer 8[0.7196170687675476] | Lr[5e-05]
Step[375] | Loss at layer 9[0.8524810671806335] | Lr[5e-05]
Step[375] | Loss at layer 10[0.9233548641204834] | Lr[5e-05]
Step[375] | Loss at layer 11[0.9337573051452637] | Lr[5e-05]
Step[375] | Loss at layer 12[0.777586042881012] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[400] | Loss at layer 0[0.6874073147773743] | Lr[5e-05]
Step[400] | Loss at layer 1[0.6625044345855713] | Lr[5e-05]
Step[400] | Loss at layer 2[0.6710930466651917] | Lr[5e-05]
Step[400] | Loss at layer 3[0.701528787612915] | Lr[5e-05]
Step[400] | Loss at layer 4[0.6975823044776917] | Lr[5e-05]
Step[400] | Loss at layer 5[0.7003307938575745] | Lr[5e-05]
Step[400] | Loss at layer 6[0.6718488931655884] | Lr[5e-05]
Step[400] | Loss at layer 7[0.6489645838737488] | Lr[5e-05]
Step[400] | Loss at layer 8[0.7063462138175964] | Lr[5e-05]
Step[400] | Loss at layer 9[0.800801157951355] | Lr[5e-05]
Step[400] | Loss at layer 10[0.8158155679702759] | Lr[5e-05]
Step[400] | Loss at layer 11[0.9853633642196655] | Lr[5e-05]
Step[400] | Loss at layer 12[0.7322589159011841] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[425] | Loss at layer 0[0.6940491199493408] | Lr[5e-05]
Step[425] | Loss at layer 1[0.6729753613471985] | Lr[5e-05]
Step[425] | Loss at layer 2[0.6990218162536621] | Lr[5e-05]
Step[425] | Loss at layer 3[0.7107290625572205] | Lr[5e-05]
Step[425] | Loss at layer 4[0.6783796548843384] | Lr[5e-05]
Step[425] | Loss at layer 5[0.6981610059738159] | Lr[5e-05]
Step[425] | Loss at layer 6[0.7020391821861267] | Lr[5e-05]
Step[425] | Loss at layer 7[0.6689189672470093] | Lr[5e-05]
Step[425] | Loss at layer 8[0.7788026928901672] | Lr[5e-05]
Step[425] | Loss at layer 9[0.8602996468544006] | Lr[5e-05]
Step[425] | Loss at layer 10[0.7922107577323914] | Lr[5e-05]
Step[425] | Loss at layer 11[1.0008583068847656] | Lr[5e-05]
Step[425] | Loss at layer 12[0.6971935033798218] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[450] | Loss at layer 0[0.6877717971801758] | Lr[5e-05]
Step[450] | Loss at layer 1[0.6669449210166931] | Lr[5e-05]
Step[450] | Loss at layer 2[0.6734810471534729] | Lr[5e-05]
Step[450] | Loss at layer 3[0.6955799460411072] | Lr[5e-05]
Step[450] | Loss at layer 4[0.6737237572669983] | Lr[5e-05]
Step[450] | Loss at layer 5[0.6686831712722778] | Lr[5e-05]
Step[450] | Loss at layer 6[0.6257795095443726] | Lr[5e-05]
Step[450] | Loss at layer 7[0.6842174530029297] | Lr[5e-05]
Step[450] | Loss at layer 8[0.7124018669128418] | Lr[5e-05]
Step[450] | Loss at layer 9[0.8099256753921509] | Lr[5e-05]
Step[450] | Loss at layer 10[0.7889528274536133] | Lr[5e-05]
Step[450] | Loss at layer 11[1.0458065271377563] | Lr[5e-05]
Step[450] | Loss at layer 12[0.7035893201828003] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[475] | Loss at layer 0[0.6891756057739258] | Lr[5e-05]
Step[475] | Loss at layer 1[0.6570435762405396] | Lr[5e-05]
Step[475] | Loss at layer 2[0.6758555173873901] | Lr[5e-05]
Step[475] | Loss at layer 3[0.6553688049316406] | Lr[5e-05]
Step[475] | Loss at layer 4[0.67452472448349] | Lr[5e-05]
Step[475] | Loss at layer 5[0.670184850692749] | Lr[5e-05]
Step[475] | Loss at layer 6[0.6552634239196777] | Lr[5e-05]
Step[475] | Loss at layer 7[0.6535423398017883] | Lr[5e-05]
Step[475] | Loss at layer 8[0.7291382551193237] | Lr[5e-05]
Step[475] | Loss at layer 9[0.7524172067642212] | Lr[5e-05]
Step[475] | Loss at layer 10[0.8081918954849243] | Lr[5e-05]
Step[475] | Loss at layer 11[0.8835683465003967] | Lr[5e-05]
Step[475] | Loss at layer 12[0.7099611759185791] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[500] | Loss at layer 0[0.6896399259567261] | Lr[5e-05]
Step[500] | Loss at layer 1[0.6626126170158386] | Lr[5e-05]
Step[500] | Loss at layer 2[0.6682167649269104] | Lr[5e-05]
Step[500] | Loss at layer 3[0.6976709365844727] | Lr[5e-05]
Step[500] | Loss at layer 4[0.7160868048667908] | Lr[5e-05]
Step[500] | Loss at layer 5[0.6806635856628418] | Lr[5e-05]
Step[500] | Loss at layer 6[0.637839674949646] | Lr[5e-05]
Step[500] | Loss at layer 7[0.6726635098457336] | Lr[5e-05]
Step[500] | Loss at layer 8[0.7147620320320129] | Lr[5e-05]
Step[500] | Loss at layer 9[0.7454241514205933] | Lr[5e-05]
Step[500] | Loss at layer 10[0.8381621241569519] | Lr[5e-05]
Step[500] | Loss at layer 11[0.8965561985969543] | Lr[5e-05]
Step[500] | Loss at layer 12[0.6897584199905396] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[525] | Loss at layer 0[0.685350239276886] | Lr[5e-05]
Step[525] | Loss at layer 1[0.6512565612792969] | Lr[5e-05]
Step[525] | Loss at layer 2[0.6500906944274902] | Lr[5e-05]
Step[525] | Loss at layer 3[0.6760056018829346] | Lr[5e-05]
Step[525] | Loss at layer 4[0.6590847373008728] | Lr[5e-05]
Step[525] | Loss at layer 5[0.6734439134597778] | Lr[5e-05]
Step[525] | Loss at layer 6[0.5907748937606812] | Lr[5e-05]
Step[525] | Loss at layer 7[0.5951957702636719] | Lr[5e-05]
Step[525] | Loss at layer 8[0.7178285121917725] | Lr[5e-05]
Step[525] | Loss at layer 9[0.7583470940589905] | Lr[5e-05]
Step[525] | Loss at layer 10[0.7123643159866333] | Lr[5e-05]
Step[525] | Loss at layer 11[0.8190697431564331] | Lr[5e-05]
Step[525] | Loss at layer 12[0.6587363481521606] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[550] | Loss at layer 0[0.6929221749305725] | Lr[5e-05]
Step[550] | Loss at layer 1[0.6580094695091248] | Lr[5e-05]
Step[550] | Loss at layer 2[0.6744165420532227] | Lr[5e-05]
Step[550] | Loss at layer 3[0.6832072138786316] | Lr[5e-05]
Step[550] | Loss at layer 4[0.6842265725135803] | Lr[5e-05]
Step[550] | Loss at layer 5[0.6865436434745789] | Lr[5e-05]
Step[550] | Loss at layer 6[0.6473305225372314] | Lr[5e-05]
Step[550] | Loss at layer 7[0.619532585144043] | Lr[5e-05]
Step[550] | Loss at layer 8[0.7072575092315674] | Lr[5e-05]
Step[550] | Loss at layer 9[0.7801340818405151] | Lr[5e-05]
Step[550] | Loss at layer 10[0.7010223865509033] | Lr[5e-05]
Step[550] | Loss at layer 11[0.793027400970459] | Lr[5e-05]
Step[550] | Loss at layer 12[0.6931605339050293] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[575] | Loss at layer 0[0.6826578378677368] | Lr[5e-05]
Step[575] | Loss at layer 1[0.6540080308914185] | Lr[5e-05]
Step[575] | Loss at layer 2[0.6377030611038208] | Lr[5e-05]
Step[575] | Loss at layer 3[0.6923721432685852] | Lr[5e-05]
Step[575] | Loss at layer 4[0.6916321516036987] | Lr[5e-05]
Step[575] | Loss at layer 5[0.6762336492538452] | Lr[5e-05]
Step[575] | Loss at layer 6[0.6718417406082153] | Lr[5e-05]
Step[575] | Loss at layer 7[0.637974739074707] | Lr[5e-05]
Step[575] | Loss at layer 8[0.7281032204627991] | Lr[5e-05]
Step[575] | Loss at layer 9[0.7745579481124878] | Lr[5e-05]
Step[575] | Loss at layer 10[0.7086755037307739] | Lr[5e-05]
Step[575] | Loss at layer 11[0.8530505299568176] | Lr[5e-05]
Step[575] | Loss at layer 12[0.6712257862091064] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[600] | Loss at layer 0[0.683616042137146] | Lr[5e-05]
Step[600] | Loss at layer 1[0.6482051014900208] | Lr[5e-05]
Step[600] | Loss at layer 2[0.6568939685821533] | Lr[5e-05]
Step[600] | Loss at layer 3[0.6693456172943115] | Lr[5e-05]
Step[600] | Loss at layer 4[0.6547378897666931] | Lr[5e-05]
Step[600] | Loss at layer 5[0.6659119129180908] | Lr[5e-05]
Step[600] | Loss at layer 6[0.6017412543296814] | Lr[5e-05]
Step[600] | Loss at layer 7[0.6128195524215698] | Lr[5e-05]
Step[600] | Loss at layer 8[0.6801280975341797] | Lr[5e-05]
Step[600] | Loss at layer 9[0.6987223029136658] | Lr[5e-05]
Step[600] | Loss at layer 10[0.7202399373054504] | Lr[5e-05]
Step[600] | Loss at layer 11[0.805496871471405] | Lr[5e-05]
Step[600] | Loss at layer 12[0.6748578548431396] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[625] | Loss at layer 0[0.6893285512924194] | Lr[5e-05]
Step[625] | Loss at layer 1[0.6630968451499939] | Lr[5e-05]
Step[625] | Loss at layer 2[0.668158233165741] | Lr[5e-05]
Step[625] | Loss at layer 3[0.6694000363349915] | Lr[5e-05]
Step[625] | Loss at layer 4[0.6614626049995422] | Lr[5e-05]
Step[625] | Loss at layer 5[0.6361798048019409] | Lr[5e-05]
Step[625] | Loss at layer 6[0.6321994066238403] | Lr[5e-05]
Step[625] | Loss at layer 7[0.6292954683303833] | Lr[5e-05]
Step[625] | Loss at layer 8[0.6514132618904114] | Lr[5e-05]
Step[625] | Loss at layer 9[0.7146133184432983] | Lr[5e-05]
Step[625] | Loss at layer 10[0.734552800655365] | Lr[5e-05]
Step[625] | Loss at layer 11[0.8163414597511292] | Lr[5e-05]
Step[625] | Loss at layer 12[0.6725937724113464] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[650] | Loss at layer 0[0.6921363472938538] | Lr[5e-05]
Step[650] | Loss at layer 1[0.6726224422454834] | Lr[5e-05]
Step[650] | Loss at layer 2[0.67439866065979] | Lr[5e-05]
Step[650] | Loss at layer 3[0.6789529919624329] | Lr[5e-05]
Step[650] | Loss at layer 4[0.6651974320411682] | Lr[5e-05]
Step[650] | Loss at layer 5[0.6904506683349609] | Lr[5e-05]
Step[650] | Loss at layer 6[0.6200019121170044] | Lr[5e-05]
Step[650] | Loss at layer 7[0.6383541822433472] | Lr[5e-05]
Step[650] | Loss at layer 8[0.6477219462394714] | Lr[5e-05]
Step[650] | Loss at layer 9[0.7164473533630371] | Lr[5e-05]
Step[650] | Loss at layer 10[0.730771005153656] | Lr[5e-05]
Step[650] | Loss at layer 11[0.7850430011749268] | Lr[5e-05]
Step[650] | Loss at layer 12[0.678913414478302] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[675] | Loss at layer 0[0.686806857585907] | Lr[5e-05]
Step[675] | Loss at layer 1[0.6556425094604492] | Lr[5e-05]
Step[675] | Loss at layer 2[0.6592897772789001] | Lr[5e-05]
Step[675] | Loss at layer 3[0.6642274856567383] | Lr[5e-05]
Step[675] | Loss at layer 4[0.6811659932136536] | Lr[5e-05]
Step[675] | Loss at layer 5[0.67242431640625] | Lr[5e-05]
Step[675] | Loss at layer 6[0.6249920725822449] | Lr[5e-05]
Step[675] | Loss at layer 7[0.6435018181800842] | Lr[5e-05]
Step[675] | Loss at layer 8[0.6739548444747925] | Lr[5e-05]
Step[675] | Loss at layer 9[0.7391742467880249] | Lr[5e-05]
Step[675] | Loss at layer 10[0.6482262015342712] | Lr[5e-05]
Step[675] | Loss at layer 11[0.7437815070152283] | Lr[5e-05]
Step[675] | Loss at layer 12[0.638055682182312] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[700] | Loss at layer 0[0.6906651258468628] | Lr[5e-05]
Step[700] | Loss at layer 1[0.6609233617782593] | Lr[5e-05]
Step[700] | Loss at layer 2[0.6650649905204773] | Lr[5e-05]
Step[700] | Loss at layer 3[0.6839404702186584] | Lr[5e-05]
Step[700] | Loss at layer 4[0.6758031249046326] | Lr[5e-05]
Step[700] | Loss at layer 5[0.6638187170028687] | Lr[5e-05]
Step[700] | Loss at layer 6[0.6027649641036987] | Lr[5e-05]
Step[700] | Loss at layer 7[0.6110636591911316] | Lr[5e-05]
Step[700] | Loss at layer 8[0.6644142270088196] | Lr[5e-05]
Step[700] | Loss at layer 9[0.716376781463623] | Lr[5e-05]
Step[700] | Loss at layer 10[0.7037787437438965] | Lr[5e-05]
Step[700] | Loss at layer 11[0.8122300505638123] | Lr[5e-05]
Step[700] | Loss at layer 12[0.6425870656967163] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[725] | Loss at layer 0[0.6948354244232178] | Lr[5e-05]
Step[725] | Loss at layer 1[0.6577194333076477] | Lr[5e-05]
Step[725] | Loss at layer 2[0.643248975276947] | Lr[5e-05]
Step[725] | Loss at layer 3[0.6733461618423462] | Lr[5e-05]
Step[725] | Loss at layer 4[0.6641266345977783] | Lr[5e-05]
Step[725] | Loss at layer 5[0.6784884333610535] | Lr[5e-05]
Step[725] | Loss at layer 6[0.6052578091621399] | Lr[5e-05]
Step[725] | Loss at layer 7[0.5965441465377808] | Lr[5e-05]
Step[725] | Loss at layer 8[0.6535479426383972] | Lr[5e-05]
Step[725] | Loss at layer 9[0.7483060359954834] | Lr[5e-05]
Step[725] | Loss at layer 10[0.6899003982543945] | Lr[5e-05]
Step[725] | Loss at layer 11[0.7206874489784241] | Lr[5e-05]
Step[725] | Loss at layer 12[0.6605625748634338] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[750] | Loss at layer 0[0.6857197284698486] | Lr[5e-05]
Step[750] | Loss at layer 1[0.6530612707138062] | Lr[5e-05]
